root_id,flow,super_class,class,sub_class,hemilineage,side,nerve
720575940630104423,afferent,sensory,visual,photo_receptor,,left,
720575940624983560,afferent,sensory,visual,photo_receptor,,left,
720575940623866248,afferent,sensory,visual,photo_receptor,,left,
720575940646190446,afferent,sensory,visual,photo_receptor,,left,
720575940626956986,afferent,sensory,visual,photo_receptor,,left,
720575940629025798,afferent,sensory,visual,photo_receptor,,left,
720575940614066915,afferent,sensory,visual,photo_receptor,,right,
720575940630984054,afferent,sensory,visual,photo_receptor,,left,
720575940625602023,afferent,sensory,visual,photo_receptor,,right,
720575940625934925,afferent,sensory,visual,photo_receptor,,left,
720575940616017002,afferent,sensory,visual,photo_receptor,,left,
720575940608945500,afferent,sensory,visual,photo_receptor,,left,
720575940645560612,afferent,sensory,visual,photo_receptor,,left,
720575940624435639,afferent,sensory,visual,photo_receptor,,left,
720575940609342985,afferent,sensory,visual,photo_receptor,,right,
720575940644235168,afferent,sensory,visual,photo_receptor,,left,
720575940622825221,afferent,sensory,visual,photo_receptor,,right,
720575940613229682,afferent,sensory,visual,photo_receptor,,left,
720575940622951006,afferent,sensory,visual,photo_receptor,,left,
720575940614506536,afferent,sensory,visual,photo_receptor,,right,
720575940630570618,afferent,sensory,visual,photo_receptor,,left,
720575940631286636,afferent,sensory,visual,photo_receptor,,right,
720575940618999380,afferent,sensory,visual,photo_receptor,,left,
720575940613216229,afferent,sensory,visual,photo_receptor,,left,
720575940617955165,afferent,sensory,visual,ocellar,,left,OCN
720575940641374160,afferent,sensory,visual,photo_receptor,,right,
720575940622502640,afferent,sensory,visual,photo_receptor,,right,
720575940620548056,afferent,sensory,visual,photo_receptor,,left,
720575940628884648,afferent,sensory,visual,photo_receptor,,right,
720575940622572159,afferent,sensory,visual,photo_receptor,,right,
720575940617551190,afferent,sensory,visual,photo_receptor,,left,
720575940613353701,afferent,sensory,visual,photo_receptor,,left,
720575940653195510,afferent,sensory,visual,photo_receptor,,right,
720575940614765864,afferent,sensory,visual,photo_receptor,,left,
720575940629310193,afferent,sensory,visual,photo_receptor,,left,
720575940617766361,afferent,sensory,visual,photo_receptor,,right,
720575940640047925,afferent,sensory,visual,photo_receptor,,left,
720575940630982495,afferent,sensory,visual,photo_receptor,,left,
720575940628634116,afferent,sensory,visual,photo_receptor,,left,
720575940613379045,afferent,sensory,visual,photo_receptor,,left,
720575940640140597,afferent,sensory,visual,photo_receptor,,left,
720575940631043900,afferent,sensory,visual,photo_receptor,,right,
720575940607806642,afferent,sensory,visual,photo_receptor,,left,
720575940644265376,afferent,sensory,visual,photo_receptor,,left,
720575940618156628,afferent,sensory,visual,ocellar,,center,OCN
720575940617079858,afferent,sensory,visual,photo_receptor,,left,
720575940630275372,afferent,sensory,visual,photo_receptor,,left,
720575940631158999,afferent,sensory,visual,photo_receptor,,right,
720575940613228018,afferent,sensory,visual,photo_receptor,,left,
720575940626995033,afferent,sensory,visual,photo_receptor,,right,
720575940646219630,afferent,sensory,visual,photo_receptor,,left,
720575940625969336,afferent,sensory,visual,photo_receptor,,right,
720575940609523209,afferent,sensory,visual,photo_receptor,,left,
720575940655926689,afferent,sensory,visual,photo_receptor,,left,
720575940615990122,afferent,sensory,visual,photo_receptor,,left,
720575940634787097,afferent,sensory,visual,photo_receptor,,right,
720575940623752205,afferent,sensory,visual,photo_receptor,,left,
720575940627225274,afferent,sensory,visual,photo_receptor,,right,
720575940636553071,afferent,sensory,visual,ocellar,,right,OCN
720575940623410200,afferent,sensory,visual,photo_receptor,,left,
720575940617419350,afferent,sensory,visual,photo_receptor,,left,
720575940643052173,afferent,sensory,visual,photo_receptor,,right,
720575940625237923,afferent,sensory,visual,photo_receptor,,left,
720575940613635242,afferent,sensory,visual,photo_receptor,,right,
720575940625861134,afferent,sensory,visual,photo_receptor,,left,
720575940621762497,afferent,sensory,visual,photo_receptor,,right,
720575940607124707,afferent,sensory,visual,photo_receptor,,right,
720575940623406557,afferent,sensory,visual,photo_receptor,,left,
720575940609853653,afferent,sensory,visual,photo_receptor,,right,
720575940628873192,afferent,sensory,visual,photo_receptor,,right,
720575940623826125,afferent,sensory,visual,photo_receptor,,right,
720575940619504507,afferent,sensory,visual,photo_receptor,,right,
720575940626420426,afferent,sensory,visual,photo_receptor,,left,
720575940613513494,afferent,sensory,visual,photo_receptor,,right,
720575940607755394,afferent,sensory,visual,photo_receptor,,right,
720575940620342577,afferent,sensory,visual,photo_receptor,,left,
720575940629835419,afferent,sensory,visual,photo_receptor,,right,
720575940621366644,afferent,sensory,visual,photo_receptor,,right,
720575940618159650,afferent,sensory,visual,ocellar,,right,OCN
720575940627169636,afferent,sensory,visual,photo_receptor,,left,
720575940609622281,afferent,sensory,visual,photo_receptor,,left,
720575940641195216,afferent,sensory,visual,photo_receptor,,right,
720575940623572445,afferent,sensory,visual,photo_receptor,,right,
720575940611622008,afferent,sensory,visual,photo_receptor,,left,
720575940635455130,afferent,sensory,visual,photo_receptor,,right,
720575940653415926,afferent,sensory,visual,photo_receptor,,left,
720575940609221212,afferent,sensory,visual,photo_receptor,,left,
720575940645156040,afferent,sensory,visual,photo_receptor,,right,
720575940608365746,afferent,sensory,visual,photo_receptor,,right,
720575940630498686,afferent,sensory,visual,photo_receptor,,right,
720575940618849025,afferent,sensory,visual,photo_receptor,,left,
720575940613904355,afferent,sensory,visual,photo_receptor,,right,
720575940640574579,afferent,sensory,visual,photo_receptor,,left,
720575940640186165,afferent,sensory,visual,photo_receptor,,left,
720575940640979840,afferent,sensory,visual,photo_receptor,,left,
720575940630486263,afferent,sensory,visual,photo_receptor,,right,
720575940621043109,afferent,sensory,visual,photo_receptor,,right,
720575940617885243,afferent,sensory,visual,photo_receptor,,right,
720575940636590772,afferent,sensory,visual,photo_receptor,,right,
720575940618253241,afferent,sensory,visual,photo_receptor,,left,
720575940628700904,afferent,sensory,visual,photo_receptor,,right,
720575940631342329,afferent,sensory,visual,photo_receptor,,left,
720575940612298702,afferent,sensory,visual,photo_receptor,,left,
720575940621323435,afferent,sensory,visual,photo_receptor,,left,
720575940635633855,afferent,sensory,visual,photo_receptor,,left,
720575940614891518,afferent,sensory,visual,photo_receptor,,left,
720575940625299947,afferent,sensory,visual,photo_receptor,,right,
720575940641888731,afferent,sensory,visual,ocellar,,right,OCN
720575940624132134,afferent,sensory,visual,photo_receptor,,right,
720575940653620470,afferent,sensory,visual,photo_receptor,,left,
720575940629778987,afferent,sensory,visual,photo_receptor,,left,
720575940632318250,afferent,sensory,visual,photo_receptor,,right,
720575940640784984,afferent,sensory,visual,photo_receptor,,right,
720575940625849016,afferent,sensory,visual,photo_receptor,,left,
720575940629048070,afferent,sensory,visual,photo_receptor,,right,
720575940609502473,afferent,sensory,visual,photo_receptor,,right,
720575940611556562,afferent,sensory,visual,photo_receptor,,left,
720575940631998149,afferent,sensory,visual,photo_receptor,,right,
720575940624153226,afferent,sensory,visual,photo_receptor,,right,
720575940624708021,afferent,sensory,visual,photo_receptor,,left,
720575940632012363,afferent,sensory,visual,photo_receptor,,right,
720575940616156482,afferent,sensory,visual,photo_receptor,,right,
720575940632172867,afferent,sensory,visual,photo_receptor,,left,
720575940625125640,afferent,sensory,visual,photo_receptor,,right,
720575940606401982,afferent,sensory,visual,photo_receptor,,left,
720575940606930865,afferent,sensory,visual,photo_receptor,,left,
720575940624870217,afferent,sensory,visual,photo_receptor,,right,
720575940628046469,afferent,sensory,visual,photo_receptor,,left,
720575940628792906,afferent,sensory,visual,photo_receptor,,right,
720575940637426350,afferent,sensory,visual,photo_receptor,,right,
720575940613600278,afferent,sensory,visual,photo_receptor,,left,
720575940628386376,afferent,sensory,visual,photo_receptor,,right,
720575940628729256,afferent,sensory,visual,photo_receptor,,left,
720575940629752987,afferent,sensory,visual,photo_receptor,,left,
720575940627166333,afferent,sensory,visual,photo_receptor,,left,
720575940623636579,afferent,sensory,visual,photo_receptor,,left,
720575940623826568,afferent,sensory,visual,photo_receptor,,left,
720575940637102455,afferent,sensory,visual,photo_receptor,,right,
720575940626784037,afferent,sensory,visual,photo_receptor,,left,
720575940626336186,afferent,sensory,visual,photo_receptor,,left,
720575940623338966,afferent,sensory,visual,photo_receptor,,left,
720575940625049161,afferent,sensory,visual,photo_receptor,,left,
720575940625072201,afferent,sensory,visual,photo_receptor,,right,
720575940618232793,afferent,sensory,visual,photo_receptor,,left,
720575940639937981,afferent,sensory,visual,photo_receptor,,right,
720575940631629765,afferent,sensory,visual,photo_receptor,,right,
720575940617552011,afferent,sensory,visual,photo_receptor,,left,
720575940636982903,afferent,sensory,visual,photo_receptor,,right,
720575940619538486,afferent,sensory,visual,photo_receptor,,right,
720575940615223038,afferent,sensory,visual,photo_receptor,,right,
720575940634218963,afferent,sensory,visual,photo_receptor,,left,
720575940623187806,afferent,sensory,visual,photo_receptor,,right,
720575940625640179,afferent,sensory,visual,photo_receptor,,left,
720575940606679742,afferent,sensory,visual,photo_receptor,,left,
720575940646166894,afferent,sensory,visual,photo_receptor,,right,
720575940608976850,afferent,sensory,visual,photo_receptor,,left,
720575940648702084,afferent,sensory,visual,photo_receptor,,right,
720575940631213686,afferent,sensory,visual,photo_receptor,,right,
720575940632356921,afferent,sensory,visual,photo_receptor,,left,
720575940619144000,afferent,sensory,visual,photo_receptor,,right,
720575940627240478,afferent,sensory,visual,photo_receptor,,right,
720575940616412127,afferent,sensory,visual,photo_receptor,,right,
720575940619744891,afferent,sensory,visual,photo_receptor,,right,
720575940633959379,afferent,sensory,visual,photo_receptor,,right,
720575940620752469,afferent,sensory,visual,photo_receptor,,right,
720575940609946123,afferent,sensory,visual,photo_receptor,,right,
720575940644954312,afferent,sensory,visual,photo_receptor,,right,
720575940653323254,afferent,sensory,visual,photo_receptor,,left,
720575940606492774,afferent,sensory,visual,photo_receptor,,left,
720575940631104823,afferent,sensory,visual,photo_receptor,,left,
720575940619072285,afferent,sensory,visual,photo_receptor,,right,
720575940618918145,afferent,sensory,visual,photo_receptor,,left,
720575940632950831,afferent,sensory,visual,photo_receptor,,left,
720575940628230223,afferent,sensory,visual,photo_receptor,,right,
720575940622747380,afferent,sensory,visual,photo_receptor,,left,
720575940630676930,afferent,sensory,visual,photo_receptor,,left,
720575940634867107,afferent,sensory,visual,photo_receptor,,right,
720575940645647127,afferent,sensory,visual,photo_receptor,,right,
720575940633341604,afferent,sensory,visual,photo_receptor,,right,
720575940616440774,afferent,sensory,visual,photo_receptor,,left,
720575940616705734,afferent,sensory,visual,photo_receptor,,left,
720575940641929973,afferent,sensory,visual,photo_receptor,,right,
720575940635677887,afferent,sensory,visual,photo_receptor,,right,
720575940630331642,afferent,sensory,visual,photo_receptor,,left,
720575940609414411,afferent,sensory,visual,photo_receptor,,left,
720575940606388000,afferent,sensory,visual,photo_receptor,,right,
720575940631659205,afferent,sensory,visual,photo_receptor,,left,
720575940608110466,afferent,sensory,visual,photo_receptor,,left,
720575940634667289,afferent,sensory,visual,photo_receptor,,right,
720575940624180232,afferent,sensory,visual,photo_receptor,,right,
720575940624444356,afferent,sensory,visual,photo_receptor,,left,
720575940633191761,afferent,sensory,visual,photo_receptor,,left,
720575940630254687,afferent,sensory,visual,photo_receptor,,left,
720575940630265082,afferent,sensory,visual,photo_receptor,,left,
720575940623887203,afferent,sensory,visual,photo_receptor,,left,
720575940628597781,afferent,sensory,visual,photo_receptor,,left,
720575940623804685,afferent,sensory,visual,photo_receptor,,left,
720575940621663067,afferent,sensory,visual,photo_receptor,,left,
720575940612621169,afferent,sensory,visual,photo_receptor,,right,
720575940644919240,afferent,sensory,visual,photo_receptor,,left,
720575940619601462,afferent,sensory,visual,photo_receptor,,right,
720575940614838323,afferent,sensory,visual,photo_receptor,,right,
720575940632908103,afferent,sensory,visual,photo_receptor,,left,
720575940619044123,afferent,sensory,visual,photo_receptor,,left,
720575940620695120,afferent,sensory,visual,photo_receptor,,right,
720575940634511585,afferent,sensory,visual,photo_receptor,,left,
720575940626634698,afferent,sensory,visual,photo_receptor,,right,
720575940627118723,afferent,sensory,visual,photo_receptor,,left,
720575940633779117,afferent,sensory,visual,photo_receptor,,left,
720575940622035376,afferent,sensory,visual,photo_receptor,,left,
720575940622294221,afferent,sensory,visual,photo_receptor,,right,
720575940630153978,afferent,sensory,visual,photo_receptor,,right,
720575940631638981,afferent,sensory,visual,photo_receptor,,right,
720575940627146268,afferent,sensory,visual,photo_receptor,,left,
720575940609601291,afferent,sensory,visual,photo_receptor,,right,
720575940632792899,afferent,sensory,visual,photo_receptor,,right,
720575940619807542,afferent,sensory,visual,photo_receptor,,right,
720575940609769941,afferent,sensory,visual,photo_receptor,,right,
720575940635847519,afferent,sensory,visual,photo_receptor,,right,
720575940612153038,afferent,sensory,visual,photo_receptor,,right,
720575940643004301,afferent,sensory,visual,photo_receptor,,right,
720575940615514774,afferent,sensory,visual,photo_receptor,,right,
720575940630377854,afferent,sensory,visual,photo_receptor,,right,
720575940626630288,afferent,sensory,visual,photo_receptor,,right,
720575940625037509,afferent,sensory,visual,photo_receptor,,left,
720575940624797959,afferent,sensory,visual,photo_receptor,,right,
720575940631037244,afferent,sensory,visual,photo_receptor,,right,
720575940625448968,afferent,sensory,visual,photo_receptor,,right,
720575940618144729,afferent,sensory,visual,photo_receptor,,left,
720575940630521695,afferent,sensory,visual,photo_receptor,,left,
720575940635893867,afferent,sensory,visual,photo_receptor,,right,
720575940614406952,afferent,sensory,visual,photo_receptor,,right,
720575940618591920,afferent,sensory,visual,photo_receptor,,right,
720575940614063853,afferent,sensory,visual,photo_receptor,,right,
720575940640531773,afferent,sensory,visual,photo_receptor,,left,
720575940631447148,afferent,sensory,visual,photo_receptor,,left,
720575940633781037,afferent,sensory,visual,photo_receptor,,left,
720575940615355282,afferent,sensory,visual,photo_receptor,,left,
720575940628820073,afferent,sensory,visual,ocellar,,left,OCN
720575940620480561,afferent,sensory,visual,photo_receptor,,left,
720575940619677494,afferent,sensory,visual,photo_receptor,,right,
720575940625635119,afferent,sensory,visual,photo_receptor,,left,
720575940628964938,afferent,sensory,visual,photo_receptor,,right,
720575940628411153,afferent,sensory,visual,photo_receptor,,left,
720575940622658684,afferent,sensory,visual,photo_receptor,,left,
720575940631027963,afferent,sensory,visual,ocellar,,right,OCN
720575940624703211,afferent,sensory,visual,photo_receptor,,left,
720575940618410274,afferent,sensory,visual,photo_receptor,,left,
720575940640288590,afferent,sensory,visual,photo_receptor,,left,
720575940613595414,afferent,sensory,visual,photo_receptor,,left,
720575940610079683,afferent,sensory,visual,photo_receptor,,right,
720575940627506777,afferent,sensory,visual,photo_receptor,,right,
720575940627807065,afferent,sensory,visual,photo_receptor,,left,
720575940618495522,afferent,sensory,visual,photo_receptor,,left,
720575940619915318,afferent,sensory,visual,photo_receptor,,left,
720575940623462499,afferent,sensory,visual,photo_receptor,,right,
720575940620673286,afferent,sensory,visual,photo_receptor,,left,
720575940621535470,afferent,sensory,visual,photo_receptor,,right,
720575940621473958,afferent,sensory,visual,photo_receptor,,right,
720575940640558755,afferent,sensory,visual,photo_receptor,,left,
720575940621901633,afferent,sensory,visual,photo_receptor,,right,
720575940641763981,afferent,sensory,visual,photo_receptor,,right,
720575940625820308,afferent,sensory,visual,photo_receptor,,right,
720575940628938314,afferent,sensory,visual,photo_receptor,,left,
720575940622866345,afferent,sensory,visual,photo_receptor,,left,
720575940614153955,afferent,sensory,visual,photo_receptor,,left,
720575940615463058,afferent,sensory,visual,photo_receptor,,right,
720575940607414729,afferent,sensory,visual,photo_receptor,,left,
720575940628024330,afferent,sensory,visual,photo_receptor,,left,
720575940632877112,afferent,sensory,visual,photo_receptor,,left,
720575940633553060,afferent,sensory,visual,photo_receptor,,left,
720575940625363529,afferent,sensory,visual,photo_receptor,,right,
720575940641445840,afferent,sensory,visual,photo_receptor,,right,
720575940627941202,afferent,sensory,visual,photo_receptor,,left,
720575940648098948,afferent,sensory,visual,photo_receptor,,left,
720575940632011983,afferent,sensory,visual,photo_receptor,,left,
720575940623093161,afferent,sensory,visual,photo_receptor,,left,
720575940623796041,afferent,sensory,visual,photo_receptor,,right,
720575940647298595,afferent,sensory,visual,photo_receptor,,left,
720575940635854943,afferent,sensory,visual,photo_receptor,,right,
720575940628396049,afferent,sensory,visual,photo_receptor,,right,
720575940631461740,afferent,sensory,visual,photo_receptor,,left,
720575940620996628,afferent,sensory,visual,photo_receptor,,right,
720575940624869629,afferent,sensory,visual,photo_receptor,,left,
720575940633191727,afferent,sensory,visual,photo_receptor,,right,
720575940618661277,afferent,sensory,visual,photo_receptor,,right,
720575940605989804,afferent,sensory,visual,photo_receptor,,left,
720575940611625682,afferent,sensory,visual,photo_receptor,,right,
720575940630371831,afferent,sensory,visual,ocellar,,left,OCN
720575940644726728,afferent,sensory,visual,photo_receptor,,right,
720575940631237238,afferent,sensory,visual,photo_receptor,,left,
720575940624271338,afferent,sensory,visual,photo_receptor,,right,
720575940645871895,afferent,sensory,visual,photo_receptor,,left,
720575940611450926,afferent,sensory,visual,photo_receptor,,left,
720575940629616719,afferent,sensory,visual,photo_receptor,,left,
720575940624156100,afferent,sensory,visual,photo_receptor,,right,
720575940622749722,afferent,sensory,visual,photo_receptor,,left,
720575940613100467,afferent,sensory,visual,photo_receptor,,left,
720575940628617732,afferent,sensory,visual,photo_receptor,,right,
720575940624163978,afferent,sensory,visual,photo_receptor,,right,
720575940629022961,afferent,sensory,visual,photo_receptor,,left,
720575940626322992,afferent,sensory,visual,photo_receptor,,left,
720575940629386502,afferent,sensory,visual,photo_receptor,,left,
720575940638593114,afferent,sensory,visual,photo_receptor,,left,
720575940636832375,afferent,sensory,visual,photo_receptor,,right,
720575940609386251,afferent,sensory,visual,photo_receptor,,right,
720575940616717874,afferent,sensory,visual,photo_receptor,,right,
720575940626400304,afferent,sensory,visual,photo_receptor,,right,
720575940640129358,afferent,sensory,visual,photo_receptor,,left,
720575940642891405,afferent,sensory,visual,photo_receptor,,left,
720575940635075740,afferent,sensory,visual,photo_receptor,,right,
720575940625742606,afferent,sensory,visual,photo_receptor,,left,
720575940626508325,afferent,sensory,visual,photo_receptor,,right,
720575940628391240,afferent,sensory,visual,photo_receptor,,left,
720575940634628833,afferent,sensory,visual,photo_receptor,,left,
720575940609501451,afferent,sensory,visual,photo_receptor,,right,
720575940632745543,afferent,sensory,visual,photo_receptor,,left,
720575940607877042,afferent,sensory,visual,photo_receptor,,left,
720575940624088105,afferent,sensory,visual,photo_receptor,,right,
720575940608078345,afferent,sensory,visual,photo_receptor,,right,
720575940611739634,afferent,sensory,visual,photo_receptor,,right,
720575940606367166,afferent,sensory,visual,photo_receptor,,right,
720575940623897624,afferent,sensory,visual,photo_receptor,,right,
720575940622839557,afferent,sensory,visual,photo_receptor,,left,
720575940629409128,afferent,sensory,visual,photo_receptor,,left,
720575940632864327,afferent,sensory,visual,photo_receptor,,right,
720575940610144084,afferent,sensory,visual,photo_receptor,,left,
720575940621907265,afferent,sensory,visual,photo_receptor,,right,
720575940627917949,afferent,sensory,visual,photo_receptor,,left,
720575940624253930,afferent,sensory,visual,photo_receptor,,left,
720575940609979861,afferent,sensory,visual,photo_receptor,,left,
720575940630277626,afferent,sensory,visual,photo_receptor,,left,
720575940620181584,afferent,sensory,visual,ocellar,,right,OCN
720575940611971170,afferent,sensory,visual,photo_receptor,,right,
720575940622261168,afferent,sensory,visual,photo_receptor,,right,
720575940622653311,afferent,sensory,visual,photo_receptor,,left,
720575940627251484,afferent,sensory,visual,photo_receptor,,right,
720575940636692335,afferent,sensory,visual,photo_receptor,,left,
720575940628616964,afferent,sensory,visual,photo_receptor,,left,
720575940639698766,afferent,sensory,visual,photo_receptor,,left,
720575940614725295,afferent,sensory,visual,photo_receptor,,left,
720575940624836023,afferent,sensory,visual,photo_receptor,,left,
720575940626848037,afferent,sensory,visual,photo_receptor,,left,
720575940629550697,afferent,sensory,visual,photo_receptor,,left,
720575940632464232,afferent,sensory,visual,photo_receptor,,left,
720575940617070348,afferent,sensory,visual,photo_receptor,,right,
720575940623721741,afferent,sensory,visual,photo_receptor,,right,
720575940661138305,afferent,sensory,visual,photo_receptor,,left,
720575940629071815,afferent,sensory,visual,photo_receptor,,right,
720575940621320128,afferent,sensory,visual,photo_receptor,,right,
720575940620263384,afferent,sensory,visual,photo_receptor,,right,
720575940622185588,afferent,sensory,visual,photo_receptor,,left,
720575940621071963,afferent,sensory,visual,photo_receptor,,left,
720575940632001733,afferent,sensory,visual,photo_receptor,,left,
720575940624790269,afferent,sensory,visual,photo_receptor,,left,
720575940637538958,afferent,sensory,visual,photo_receptor,,left,
720575940637497701,afferent,sensory,visual,photo_receptor,,left,
720575940617528662,afferent,sensory,visual,photo_receptor,,right,
720575940617481589,afferent,sensory,visual,photo_receptor,,left,
720575940617667670,afferent,sensory,visual,photo_receptor,,left,
720575940609676553,afferent,sensory,visual,photo_receptor,,left,
720575940636058987,afferent,sensory,visual,photo_receptor,,right,
720575940630548162,afferent,sensory,visual,photo_receptor,,left,
720575940621611503,afferent,sensory,visual,photo_receptor,,left,
720575940634312929,afferent,sensory,visual,photo_receptor,,left,
720575940622171252,afferent,sensory,visual,photo_receptor,,left,
720575940616944140,afferent,sensory,visual,photo_receptor,,left,
720575940615346430,afferent,sensory,visual,photo_receptor,,left,
720575940660988545,afferent,sensory,visual,photo_receptor,,right,
720575940628100489,afferent,sensory,visual,photo_receptor,,left,
720575940614742751,afferent,sensory,visual,photo_receptor,,right,
720575940640218702,afferent,sensory,visual,photo_receptor,,right,
720575940620522955,afferent,sensory,visual,photo_receptor,,right,
720575940608886108,afferent,sensory,visual,photo_receptor,,right,
720575940619860022,afferent,sensory,visual,photo_receptor,,right,
720575940622159286,afferent,sensory,visual,photo_receptor,,left,
720575940630807852,afferent,sensory,visual,photo_receptor,,left,
720575940624992747,afferent,sensory,visual,photo_receptor,,right,
720575940624693767,afferent,sensory,visual,photo_receptor,,right,
720575940622805537,afferent,sensory,visual,photo_receptor,,left,
720575940632280338,afferent,sensory,visual,photo_receptor,,left,
720575940624393510,afferent,sensory,visual,photo_receptor,,left,
720575940633175121,afferent,sensory,visual,photo_receptor,,left,
720575940637353573,afferent,sensory,visual,photo_receptor,,left,
720575940627221020,afferent,sensory,visual,photo_receptor,,left,
720575940616193503,afferent,sensory,visual,photo_receptor,,left,
720575940621952577,afferent,sensory,visual,photo_receptor,,left,
720575940639046372,afferent,sensory,visual,photo_receptor,,left,
720575940631594583,afferent,sensory,visual,photo_receptor,,right,
720575940626913342,afferent,sensory,visual,photo_receptor,,left,
720575940615345554,afferent,sensory,visual,photo_receptor,,left,
720575940632088907,afferent,sensory,visual,photo_receptor,,left,
720575940636823407,afferent,sensory,visual,photo_receptor,,right,
720575940653304566,afferent,sensory,visual,photo_receptor,,right,
720575940637927792,afferent,sensory,visual,photo_receptor,,left,
720575940613193189,afferent,sensory,visual,photo_receptor,,left,
720575940618876955,afferent,sensory,visual,photo_receptor,,right,
720575940610309059,afferent,sensory,visual,photo_receptor,,left,
720575940635189088,afferent,sensory,visual,photo_receptor,,left,
720575940630546882,afferent,sensory,visual,photo_receptor,,left,
720575940631028791,afferent,sensory,visual,photo_receptor,,right,
720575940625708732,afferent,sensory,visual,photo_receptor,,right,
720575940628063613,afferent,sensory,visual,photo_receptor,,right,
720575940611725778,afferent,sensory,visual,photo_receptor,,left,
720575940633311277,afferent,sensory,visual,photo_receptor,,left,
720575940618814491,afferent,sensory,visual,photo_receptor,,left,
720575940637024631,afferent,sensory,visual,photo_receptor,,left,
720575940623012112,afferent,sensory,visual,photo_receptor,,left,
720575940620562773,afferent,sensory,visual,photo_receptor,,left,
720575940629132649,afferent,sensory,visual,photo_receptor,,left,
720575940621605286,afferent,sensory,visual,photo_receptor,,left,
720575940627888509,afferent,sensory,visual,photo_receptor,,left,
720575940632090666,afferent,sensory,visual,photo_receptor,,right,
720575940621691233,afferent,sensory,visual,photo_receptor,,left,
720575940625604284,afferent,sensory,visual,photo_receptor,,right,
720575940614935347,afferent,sensory,visual,photo_receptor,,left,
720575940632626024,afferent,sensory,visual,photo_receptor,,left,
720575940627588953,afferent,sensory,visual,photo_receptor,,left,
720575940629794603,afferent,sensory,visual,photo_receptor,,left,
720575940612939506,afferent,sensory,visual,photo_receptor,,left,
720575940613939171,afferent,sensory,visual,photo_receptor,,right,
720575940632793912,afferent,sensory,visual,photo_receptor,,left,
720575940629837819,afferent,sensory,visual,photo_receptor,,right,
720575940615164881,afferent,sensory,visual,photo_receptor,,right,
720575940629040202,afferent,sensory,visual,photo_receptor,,right,
720575940639713845,afferent,sensory,visual,photo_receptor,,right,
720575940619674678,afferent,sensory,visual,photo_receptor,,right,
720575940628524309,afferent,sensory,visual,photo_receptor,,right,
720575940631870671,afferent,sensory,visual,photo_receptor,,right,
720575940624504516,afferent,sensory,visual,photo_receptor,,right,
720575940627968911,afferent,sensory,visual,photo_receptor,,left,
720575940618415249,afferent,sensory,visual,photo_receptor,,left,
720575940618794779,afferent,sensory,visual,photo_receptor,,right,
720575940623875096,afferent,sensory,visual,photo_receptor,,left,
720575940628957436,afferent,sensory,visual,photo_receptor,,left,
720575940615993194,afferent,sensory,visual,photo_receptor,,left,
720575940640363683,afferent,sensory,visual,photo_receptor,,right,
720575940609481737,afferent,sensory,visual,photo_receptor,,right,
720575940628481167,afferent,sensory,visual,photo_receptor,,left,
720575940613193458,afferent,sensory,visual,photo_receptor,,left,
720575940615616935,afferent,sensory,visual,photo_receptor,,right,
720575940615379858,afferent,sensory,visual,photo_receptor,,left,
720575940628429841,afferent,sensory,visual,photo_receptor,,right,
720575940623719679,afferent,sensory,visual,photo_receptor,,left,
720575940629315057,afferent,sensory,visual,photo_receptor,,left,
720575940639071814,afferent,sensory,visual,photo_receptor,,left,
720575940622703640,afferent,sensory,visual,photo_receptor,,right,
720575940623470038,afferent,sensory,visual,photo_receptor,,right,
720575940610871876,afferent,sensory,visual,photo_receptor,,right,
720575940640056654,afferent,sensory,visual,photo_receptor,,right,
720575940630404346,afferent,sensory,visual,photo_receptor,,left,
720575940626685232,afferent,sensory,visual,photo_receptor,,left,
720575940628341818,afferent,sensory,visual,photo_receptor,,left,
720575940611448440,afferent,sensory,visual,photo_receptor,,left,
720575940631913047,afferent,sensory,visual,photo_receptor,,right,
720575940624543495,afferent,sensory,visual,photo_receptor,,right,
720575940625597880,afferent,sensory,visual,photo_receptor,,right,
720575940627919902,afferent,sensory,visual,photo_receptor,,right,
720575940633240268,afferent,sensory,visual,photo_receptor,,left,
720575940615406226,afferent,sensory,visual,photo_receptor,,right,
720575940628239162,afferent,sensory,visual,photo_receptor,,right,
720575940615830934,afferent,sensory,visual,photo_receptor,,left,
720575940624731883,afferent,sensory,visual,photo_receptor,,left,
720575940628043834,afferent,sensory,visual,photo_receptor,,right,
720575940632245567,afferent,sensory,visual,photo_receptor,,left,
720575940619930161,afferent,sensory,visual,ocellar,,center,OCN
720575940630399170,afferent,sensory,visual,photo_receptor,,right,
720575940623988248,afferent,sensory,visual,photo_receptor,,left,
720575940631140919,afferent,sensory,visual,photo_receptor,,left,
720575940632780857,afferent,sensory,visual,photo_receptor,,left,
720575940610155203,afferent,sensory,visual,photo_receptor,,left,
720575940609252873,afferent,sensory,visual,photo_receptor,,right,
720575940613619865,afferent,sensory,visual,photo_receptor,,right,
720575940624809735,afferent,sensory,visual,photo_receptor,,left,
720575940639815989,afferent,sensory,visual,photo_receptor,,left,
720575940607773314,afferent,sensory,visual,photo_receptor,,right,
720575940628478225,afferent,sensory,visual,photo_receptor,,right,
720575940616010602,afferent,sensory,visual,photo_receptor,,left,
720575940629995623,afferent,sensory,visual,photo_receptor,,right,
720575940630939868,afferent,sensory,visual,photo_receptor,,right,
720575940639016767,afferent,sensory,visual,photo_receptor,,right,
